"gene_start_end_direction"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"talA (1351872-1352585)"	13812.5033698498	0.563392975597693	0.0888811075752336	6.33872586613311	2.3167302301621e-10	1.57415364905736e-09
"rpiR (1877512;1885691;2544717;2686285-1878384;1886455;2545595;2687085)"	20304.1577424893	-1.08304581108993	0.170927792970126	-6.33627681180686	2.35383738169804e-10	1.59469041327321e-09
"PBCCJM_00611 (616371-617087)"	261.039442255865	1.00661693584959	0.158886166275368	6.33545990470312	2.3663434856894e-10	1.59848917094529e-09
"yfcC (621306-622862)"	646.976750653845	-0.845863503244132	0.133627805527674	-6.32999621526343	2.45167212592192e-10	1.65131520807009e-09
"modA (1840709-1841491)"	7535.97687364196	0.80042486607534	0.126930467529628	6.30601053989268	2.86319546129242e-10	1.92290547356943e-09
"cysG2 (2205145-2205750)"	2843.78728422311	0.628739795617055	0.0997128598948303	6.30550358579829	2.87258352535133e-10	1.92363469024249e-09
"aldH1 (1511958-1513337)"	6177.44134263756	-1.70475834825551	0.271153184175484	-6.28706741334901	3.23518916914905e-10	2.16021132706581e-09
"clpL (2128995-2131100)"	16009.2227787415	-1.28810586835041	0.205618944971744	-6.26452911976288	3.7395367820752e-10	2.48980078277823e-09
"opp4C (442363-443244)"	837.401000127904	2.25401810541467	0.359889840251411	6.26307790139356	3.77451932562125e-10	2.50589148351417e-09
"pldB (774325;1337137-775242;1337964)"	12034.6612940722	0.633213953521536	0.101400611834321	6.2446758660209	4.24679859655883e-10	2.81138067092195e-09
"crp (2387389-2388078)"	147.742306553189	-1.94831425682001	0.312169845824422	-6.24119940756812	4.34228249410635e-10	2.86640129311807e-09
"PBCCJM_01341 (1390770-1391531)"	352.701501363396	-1.02439334915575	0.164176737156136	-6.2395767323694	4.38756488580022e-10	2.88806472738611e-09
"PBCCJM_00103 (115230-115736)"	3957.54822064499	0.677119594769932	0.108837532051232	6.22137953708101	4.92802449193829e-10	3.2346268407425e-09
"citM (2203282-2204652)"	950.344916471975	-1.21629316383001	0.197046552025444	-6.17261835504206	6.71682115937363e-10	4.39629226730754e-09
"plsC (1283550-1284167)"	8803.29401868661	0.45843508247008	0.0743762776128933	6.16372716118034	7.10523266014375e-10	4.63741523198678e-09
"nfeD (1127934-1128641)"	28550.7895303783	0.669560516006601	0.108824766611093	6.15264830660659	7.61996581350363e-10	4.95939909828312e-09
"PBCCJM_02386 (2405960-2407711)"	5514.53522130895	-0.970829736799524	0.158524850687886	-6.12414856463708	9.11698011614195e-10	5.91709885969213e-09
"PBCCJM_00950 (1003336-1003521)"	92.2003718028013	-1.54910203511188	0.253009377116318	-6.12270601496205	9.19993476097088e-10	5.95425945284065e-09
"PBCCJM_02376 (2393644-2394459)"	2198.7226192638	-1.48884735894096	0.244179156316992	-6.09735647136134	1.07836867498117e-09	6.95983348170295e-09
"merR (1781070-1781486)"	259.093710606008	-2.32806307408973	0.382040556134659	-6.09375899156935	1.10289667921511e-09	7.09836557150393e-09
"scb (611447-611797)"	2142.36205470347	-2.539968966516	0.417291051332893	-6.08680430218415	1.15186620166004e-09	7.39300274029448e-09
"pgeF (640581-641372)"	3212.09916515643	0.609863401974926	0.100222231192781	6.08511100498085	1.16410628572712e-09	7.45092338129759e-09
"PBCCJM_00737 (757046-757261)"	1582.47965391344	-1.15010196813191	0.189045242278381	-6.08373929050439	1.17411467850868e-09	7.49428019312563e-09
"thiD (1657848-1658678)"	633.899707030865	1.08750537876444	0.17888129952269	6.07948053634582	1.20572516055602e-09	7.67490438738542e-09
"PBCCJM_01698 (1696368-1696718)"	4038.42130062328	0.444468722351414	0.0733638701277649	6.05841433361355	1.37469926254551e-09	8.72651559265191e-09
"aroD (331332-332048)"	1172.57286631247	0.715335263636243	0.118355787352161	6.04393988363072	1.50395568542516e-09	9.52094350581993e-09
"ydhJ (113892-115187)"	16955.3838243334	0.488930643809876	0.0809041134386903	6.04333479508913	1.50960943179355e-09	9.53069496857129e-09
"mdeA (1979581-1981020)"	8076.25187189366	-1.49565557224956	0.247957190245909	-6.03191047118358	1.62032544698685e-09	1.02018860344254e-08
"PBCCJM_01885 (1867861-1868094)"	1511.71107556405	1.07029302603718	0.178077503074104	6.01026523598432	1.85220045119399e-09	1.16302125892046e-08
"argB (2529960-2530724)"	655.803698380407	1.39873161165733	0.23322901655537	5.99724524982191	2.00692850287377e-09	1.25677117328609e-08
"PBCCJM_01434 (1458013-1458849)"	7128.41199236848	0.380815917768344	0.0636327331612661	5.98459155924095	2.16933533566546e-09	1.35481131340616e-08
"abc-f (1602092-1604020)"	7586.3944941757	-0.461380981689924	0.0771728526245395	-5.97853993987536	2.25146416022094e-09	1.40232324172901e-08
"efeB (2714211-2715440)"	1323.6232307968	3.49401001252998	0.58465260266719	5.97621561349471	2.28380691484867e-09	1.41865432217275e-08
"PBCCJM_00098 (110626-111252)"	1124.36723737748	-1.16600377303598	0.195578108575205	-5.96183172815389	2.4942593582908e-09	1.54524035645983e-08
"rEP (2442-3437)"	11030.21617032	-0.528469818082167	0.0886714022342208	-5.95986760969723	2.52442366020121e-09	1.55975723218299e-08
"cofD (293554-294549)"	7438.73409300431	-0.583163274830985	0.0978916533386127	-5.95723184706862	2.56546170679555e-09	1.58089754644821e-08
"rpiA (1899460-1900146)"	4194.01845160032	0.661221802280518	0.111051666092608	5.95418173851721	2.61376227505769e-09	1.60638917541344e-08
"lacG (1770173-1771585)"	4516.29409178522	3.34132863696372	0.562737383176511	5.93763403117588	2.89164625313625e-09	1.77247205516315e-08
"prmC (1676880-1677716)"	15954.5843940242	-0.734789002029284	0.12391230273498	-5.92991160531355	3.0309780482557e-09	1.85297523425025e-08
"imrP (2519354-2520604)"	889.075028032556	-1.87746727680554	0.31712190120503	-5.92033306331527	3.21290275758448e-09	1.95902518140085e-08
"PBCCJM_00304 (315296-315739)"	73.9623670407963	-1.64169482006755	0.277593542610378	-5.91402380844203	3.33849596353884e-09	2.03026119357467e-08
"yccC (2086363-2088186)"	7978.70397499506	1.33353294742124	0.226598178130901	5.88501177909243	3.98025644014507e-09	2.41420266277909e-08
"yrpB (362957-364024)"	3535.79432519353	-0.428823196499146	0.0730024328667852	-5.87409459739051	4.25160554122476e-09	2.57205484047461e-08
"efb (610796-611293)"	3256.33757083164	-2.49124593459089	0.425013364851343	-5.86157081310197	4.58508864672692e-09	2.76657562355892e-08
"ykoE (530760-531335)"	11229.623499894	1.78203960643025	0.3043273314125	5.8556673111124	4.75098445809056e-09	2.8592288284145e-08
"glcB (2116076-2118142)"	81063.5983181307	1.09078515086573	0.186512216514776	5.84833085600758	4.96530187551611e-09	2.98046747294581e-08
"potC (554047-554856)"	1159.80381618825	0.727478402204801	0.124456815098064	5.8452275323902	5.05876322716291e-09	3.02872206649521e-08
"fabZ (1661918-1662358)"	8586.15506399409	-0.378796273945523	0.0648653870522716	-5.83972887790327	5.22858404382756e-09	3.12232712101765e-08
"exoIX (951703-952581)"	6692.278161107	-0.368513394956374	0.0631622526067968	-5.83439284932531	5.39867879143695e-09	3.21561407705897e-08
"ccpA (1297347-1298336)"	20622.3397121156	1.30206195317131	0.223416133764371	5.8279674400979	5.61065215811484e-09	3.33330283342361e-08
"sgcC (2607777-2609036)"	64.9791505959045	-1.65845268469227	0.286806068229731	-5.78248812840268	7.3603764936883e-09	4.36163486851043e-08
"cap8E (2495468-2496496)"	234.778083719717	-1.64325931326256	0.284923545221555	-5.76736932002152	8.05184751031649e-09	4.75921701056207e-08
"deoC (1698312;2476560-1698974;2477222)"	17781.4738195267	0.520585344570209	0.0903534900423993	5.76165175607405	8.32947224975534e-09	4.91078554775652e-08
"cotS (1313374-1314165)"	25952.0197649327	0.406851367431873	0.0706980664838193	5.75477361216081	8.67579808388792e-09	5.10198582750465e-08
"popT (354191-355042)"	8207.78651496201	-0.631928118518861	0.109858106580372	-5.75222109855445	8.80785009807764e-09	5.16440069349962e-08
"betT (822193;1764650;2198511-823839;1766212;2200133)"	31554.8533076838	-1.92306675625127	0.334338044295159	-5.75186338816278	8.82651132769032e-09	5.16440069349962e-08
"fTR1 (2715421-2717133)"	1624.25060543657	3.31968663070604	0.579413522932126	5.72939101232353	1.00791822110907e-08	5.88248493277007e-08
"piuB (956345-957685)"	14476.6252534203	-1.65114344377469	0.288265873158906	-5.72784917507216	1.01711932237424e-08	5.92127002497769e-08
"prfA (1677703-1678779)"	14857.0544634923	-0.642288015594041	0.11218487871553	-5.72526371600139	1.03273190186674e-08	5.99709227224368e-08
"PBCCJM_01949 (1933456-1934085)"	15839.9891484336	-1.00623955068064	0.175847203675912	-5.72223799779696	1.05129894356372e-08	6.08964913059283e-08
"selX (2739373-2739984)"	356.594621712687	-0.982341666208776	0.171697065348167	-5.72136550043408	1.0567129377781e-08	6.10574532875775e-08
"menH (123739;126228;493656;2164543-124539;127016;494459;2165373)"	16412.2035356088	-0.591220950825868	0.103372694979243	-5.71931447607693	1.06954683018308e-08	6.16452737695073e-08
"arcC (620199;2221992;2385404-621134;2222933;2386333)"	5819.58303448667	-1.11868327794827	0.195901849513794	-5.71042734269594	1.1269284112733e-08	6.4791392777177e-08
"nikB (861564-862550)"	399.322108732569	-1.99871472412979	0.351064867256048	-5.69329178323057	1.24613159295253e-08	7.14674975463122e-08
"murG (902030-903100)"	6882.2920817398	-1.11840760834581	0.196475064850484	-5.69236411346603	1.25292305353333e-08	7.16795732107832e-08
"cidA (2120911-2121306)"	830.989273846843	1.49454006079245	0.26267854208212	5.68961609481303	1.27325300513097e-08	7.26632318445432e-08
"PBCCJM_00093 (107243-107413)"	354.052596931507	-1.46689189601459	0.258115305793412	-5.68308760887139	1.32284460193335e-08	7.53078855695226e-08
"mazE (1632423-1632593)"	4737.05387680472	0.553381390455769	0.0975600871983185	5.67221090455633	1.40966278632442e-08	8.00536440174924e-08
"PBCCJM_02066 (2053383-2054177)"	1394.2522150213	-0.525507966633686	0.0929977135110446	-5.65076222622695	1.59737922128207e-08	9.04921187215293e-08
"leuS (1329528-1331945)"	35356.2975021998	0.358275324428356	0.0634168924876491	5.64952507722027	1.60891714431561e-08	9.09234395946161e-08
"ytxH (1317725;1468050-1318147;1468325)"	12086.3747698318	-1.03600755566432	0.183538687473412	-5.64462768000561	1.65539092656378e-08	9.33221600206395e-08
"PBCCJM_00095 (109078-109719)"	648.57057702083	-1.0051395627713	0.178204961884507	-5.6403567675221	1.6969818136107e-08	9.54346325761163e-08
"yjjP (90807;266635-91571;267396)"	5351.11730370724	0.452371431343678	0.0804696498689964	5.62164035857163	1.89152725619906e-08	1.06117885051167e-07
"crtP (2149492-2150985)"	998.020118890118	-2.60667484865346	0.464295947152511	-5.61425285885003	1.97413357541321e-08	1.10484722082909e-07
"opp4B (441389-442351)"	1112.1592514703	1.78630025995462	0.318269633056785	5.61253752925877	1.99380949580813e-08	1.11317026549095e-07
"gpsB (960103-960447)"	16406.3824614496	-0.636766831460673	0.113555680109623	-5.60752954714336	2.0523498392111e-08	1.14035841185902e-07
"PBCCJM_01783 (1786551-1786976)"	172.115836682082	-1.46059326369495	0.260456689904133	-5.60781627161336	2.04895363565327e-08	1.14035841185902e-07
"prsW (2594617-2595846)"	5592.1238973244	0.793970246076723	0.141653073505472	5.60503366731433	2.08214487704274e-08	1.15414585648517e-07
"capN (2504641-2505528)"	700.428923906632	-0.827202557703414	0.147936920431217	-5.59158968087361	2.25000029048979e-08	1.2442125711372e-07
"elaA (505817-506251)"	868.542555265617	-0.575168880474032	0.103068927055184	-5.58042949419743	2.39925394782851e-08	1.32358842788539e-07
"fmtA (508592-509785)"	9286.9061971135	0.889437059688229	0.159729231045048	5.56840506818306	2.5708162765334e-08	1.41486491988786e-07
"rfaL (2500503-2501669)"	567.16405235155	-0.943361586105594	0.169507431205579	-5.56531108634099	2.61685145301367e-08	1.43678787123997e-07
"yfcH (297007-297876)"	3730.83664647831	-0.956799487731194	0.17245721283306	-5.54803984138014	2.88890055365173e-08	1.58240722997898e-07
"PBCCJM_00868 (891873-892076)"	3370.86034142825	0.653759417630349	0.118167659681512	5.53247326207844	3.15746586153934e-08	1.72160766327455e-07
"PBCCJM_01256 (1302099-1302590)"	18816.1751483815	-1.04500040278292	0.188885659006235	-5.53244967500909	3.15789062102583e-08	1.72160766327455e-07
"ftsY (693884-695134)"	7445.27236062146	0.366196525108246	0.0664568384028792	5.51029109883718	3.58240745638428e-08	1.94845964235736e-07
"cydD (200497-202128)"	6887.3860004042	-1.15663325825627	0.21022883270315	-5.50178224073323	3.75971143881771e-08	2.04010571516174e-07
"uhpC (2088664;2636751;2434458-2089941;2638127;2435846)"	13794.1087475682	1.56136027551249	0.284460354950397	5.48885019771825	4.04558535322181e-08	2.19009842603153e-07
"graF (531919-532053)"	930.201630513917	-2.81870608483065	0.514500895685552	-5.47852512690932	4.28885690750211e-08	2.31638262346909e-07
"PBCCJM_00953 (1006077-1007531)"	161.054536733065	-0.873634391229787	0.159566144669575	-5.4750610979471	4.37360683084018e-08	2.35666209931551e-07
"asd (875673-876662)"	4024.7159657093	-1.70627937976318	0.311746951537716	-5.47328328744459	4.41773044734332e-08	2.37491448874582e-07
"PBCCJM_02330 (2351081-2352337)"	3517.9435007266	0.466036753686146	0.0852729390355441	5.46523620455827	4.62290805187122e-08	2.47946248985778e-07
"trkG (473172;1579159-474530;1580466)"	13791.6545223704	0.402900330383177	0.0742775004913907	5.42425805550466	5.81957563875179e-08	3.11407777251453e-07
"ssaA2 (1859001-1859804)"	21279.2023292094	-2.08942840883123	0.38526104720648	-5.42340946218579	5.84728384719022e-08	3.12169508616123e-07
"pheA2 (1505776-1506570)"	7472.0787833602	-0.645438692481243	0.119048783059809	-5.42163200573819	5.90573614243002e-08	3.14565302115181e-07
"pabB (230456-231607)"	2270.00886192759	0.427482421076962	0.0788829929791176	5.41919626693333	5.98675661119248e-08	3.18149428168188e-07
"hinT (1413534-1413956)"	8567.11477527437	0.36203327252742	0.06681505172628	5.41843885731848	6.01216926202817e-08	3.18768791307077e-07
"ynfA (1902258-1902584)"	1108.55717050775	0.880030112375308	0.162491818736731	5.41584258959604	6.1000750338318e-08	3.22691183867312e-07
"ywiB (117520-117936)"	1862.74539459542	0.493245658566914	0.09125633026416	5.40505691100128	6.47878186644403e-08	3.41386938352183e-07
"crtO (2150978-2151475)"	190.193739657833	-2.73965076137908	0.506878913680431	-5.40494127381737	6.48296300711958e-08	3.41386938352183e-07
"yozE (327782;2122564;905703;2192607-327985;2122782;905924;2192819)"	101725.720898631	-2.10213392298463	0.390023971240371	-5.38975570219269	7.05535271238567e-08	3.70685991714231e-07
"fecB (487345;1753532-488304;1754515)"	4772.95396441082	1.41224262416472	0.262530656444319	5.3793436671052	7.47578798592163e-08	3.91886895099105e-07
"PBCCJM_00509 (514864-515181)"	23049.9933675538	0.782355620097699	0.145598313432869	5.37338380954819	7.7272605132171e-08	4.03420585966273e-07
"cntL (2042590-2043408)"	247.620181098723	-1.46458462870711	0.272587136656318	-5.37290441020949	7.74784071446183e-08	4.03420585966273e-07
"PBCCJM_02069 (2055541-2056653)"	3480.18384026491	-0.553608569358305	0.103044965177288	-5.37249508897232	7.7654545248579e-08	4.03420585966273e-07
"PBCCJM_02868 (2065-2238)"	843.338226457077	-0.932156504064939	0.173504671053913	-5.37251532424328	7.76458285524928e-08	4.03420585966273e-07
"pTR2 (247342-248847)"	105211.726754602	0.525111022505794	0.0980676231796302	5.3545809052999	8.57549443098063e-08	4.44506053614812e-07
"amaP (1763939-1764475)"	24776.7481580555	-4.73970830602582	0.889373971801204	-5.32926356775062	9.86118018453691e-08	5.10007912669018e-07
"PBCCJM_00486 (488350-488466)"	387.881356145672	-1.1815765671132	0.221922045210965	-5.32428657995633	1.01350016061888e-07	5.23002198697983e-07
"secA (275016-277547)"	52275.8074683698	0.432667853212274	0.0816768535646656	5.29731293909015	1.17519194228572e-07	6.05093273394671e-07
"rlmL (958307-959452)"	9441.30460704647	-0.468342282526875	0.0887266502145911	-5.27848489032506	1.30256404575603e-07	6.69188668296388e-07
"acnA (824731-827436)"	53603.2824501664	0.556773857179125	0.105867543830752	5.25915532780498	1.44718610512914e-07	7.41842965837215e-07
"gltA (1243851-1244972)"	8009.06537034971	1.08738566748	0.207095496312857	5.25064855025766	1.51564616814819e-07	7.75221229933634e-07
"yjjB (90342;266123-90794;266617)"	4526.15594845259	0.408556878706743	0.0778184189268373	5.25013080888802	1.51991239268861e-07	7.7569097221575e-07
"PBCCJM_02434 (2463670-2464296)"	1609.18055834747	-0.797482200014534	0.152470818373148	-5.23039233686555	1.69150665502731e-07	8.61367235098521e-07
"PBCCJM_00309 (323005-323475)"	967.423482358065	-1.36580272823624	0.26116711548799	-5.22961218024803	1.69866001781866e-07	8.63112995896017e-07
"adcA (1972039-1973589)"	21175.8423003165	0.845179976449055	0.16185551292501	5.22181766425614	1.77175378352282e-07	8.9828304516901e-07
"PBCCJM_02132 (2123171-2123602)"	4011.97526892941	-0.761166411600508	0.146112121933758	-5.20946791769676	1.89382950094308e-07	9.58079247529501e-07
"lrgA (2626053-2626490)"	6227.86948558535	-4.80647162533902	0.923019763708725	-5.20733337932707	1.91573726295401e-07	9.67050814436696e-07
"sdaAB (2110119-2110799)"	597.27436255576	1.22960888943246	0.236428830373297	5.20075697828827	1.98478484269385e-07	9.99727495765574e-07
"pEBP (426886-427401)"	609.561084947837	0.860298889406876	0.166495932132488	5.16708653711909	2.37771192224025e-07	1.19504523293507e-06
"feoA (2133358-2133585)"	79.0682421971106	4.21057899149455	0.815198129822453	5.16509893418376	2.40311780641726e-07	1.20519999079411e-06
"esaB (2651693-2651935)"	22.3082431276062	-3.07918064507378	0.596417445011383	-5.16279439984357	2.43290313737191e-07	1.21750249876689e-06
"pbp4 (159062-160357)"	5928.17455490261	-2.56653852731641	0.501253538465933	-5.12024021849542	3.05146705653514e-07	1.52376059698102e-06
"PBCCJM_02352 (2373503-2374123)"	10632.7582813551	-0.976894644137423	0.19089614939496	-5.11741408736458	3.09753077672305e-07	1.54343630315426e-06
"moxR (890901-891692)"	2473.42435464461	0.338935104193679	0.0663526298024916	5.10808848424802	3.25434254853477e-07	1.61809263625645e-06
"PBCCJM_00948 (1001333-1002211)"	149.52423143859	-1.20418899720416	0.236592912780236	-5.08970866055779	3.58614054600075e-07	1.77924788973956e-06
"arsB (1345492-1346784)"	1256.42379406868	0.441806840004026	0.0869008348206907	5.08403447349661	3.69500829179707e-07	1.82934491711406e-06
"nikA (2596160-2597635)"	3448.95561428191	-2.23995748261884	0.440965507518871	-5.07966597029811	3.78099077847475e-07	1.8679223099629e-06
"arlS (897858-899213)"	8867.24989550046	0.695619751032898	0.137394937694279	5.06292125973913	4.12880413611078e-07	2.0354125922061e-06
"pncA (1509996;2241633-1510556;2242193)"	25018.1218574449	-0.4879405786929	0.0965954796838929	-5.05138108211355	4.38626979022567e-07	2.15774673120019e-06
"ubiH (1865628-1866752)"	11597.9433446233	0.591067997802552	0.117275977600407	5.03997502213532	4.65592608557557e-07	2.28554676700817e-06
"ldhA (370474;1864583;2517943-371433;1865536;2518968)"	26156.3554014749	0.362435312891818	0.0719993980804401	5.03386587325207	4.8068605696288e-07	2.35465030440379e-06
"hdeD (2302428-2302940)"	1176.7651189495	-0.967916679924575	0.192461720547496	-5.02913866285275	4.9268801216687e-07	2.40835047297603e-06
"PBCCJM_00949 (1002328-1003245)"	147.014495066896	-1.14894658197169	0.228541677979935	-5.02729564308424	4.97445140421264e-07	2.42648503232857e-06
"PBCCJM_02176 (2170569-2171435)"	1057.44889850114	-1.2950148446803	0.257657405363611	-5.02611148650183	5.00524978535878e-07	2.43637893963788e-06
"yagU (2529211-2529705)"	21777.7146670662	1.14516751274414	0.228035749281328	5.02187712388614	5.1168916187899e-07	2.48550060392792e-06
"tdk (1678780-1679379)"	13205.2773725773	-0.526702604237214	0.104987211664237	-5.01682629615576	5.2532022531698e-07	2.5463743976139e-06
"PBCCJM_00312 (325555-325773)"	921.65898423576	-0.75283594993363	0.150246278611434	-5.0106795116078	5.42381772378257e-07	2.62358782171278e-06
"rpsP (697281-697556)"	22910.6666814009	0.742529234441012	0.148746959551655	4.99189520699518	5.97896938584037e-07	2.88609834729003e-06
"PBCCJM_01758 (1762735-1763079)"	31.4334589873624	-2.18489486375748	0.437832861947692	-4.99024868539566	6.03016082706119e-07	2.90475730484424e-06
"oatA (2152769-2154580)"	28258.8452615099	-0.769808740577768	0.154533895869457	-4.98148795283118	6.30972131270119e-07	3.03311707085657e-06
"potD (554856-555929)"	2703.60305917039	0.561003190667139	0.11279905737783	4.97347410260719	6.57635627750669e-07	3.15474482297785e-06
"dck (56065;56720-56727;57337)"	6264.0247742296	-0.941944436550438	0.18972734707866	-4.96472675686502	6.87978617423525e-07	3.2887587150096e-06
"lys2b (2521051-2528226)"	7663.52774960706	-1.31629111388429	0.265135122116827	-4.9646048527071	6.88410866111203e-07	3.2887587150096e-06
"stbD (1974150;2030998-1974401;2031255)"	4576.69289317924	0.374188565118464	0.0755196552651924	4.95485001625703	7.2386102963002e-07	3.45100001163119e-06
"aroF (1298876-1299967)"	20189.0145821079	0.510375249006757	0.103072776626005	4.95160085634085	7.36054552783929e-07	3.50192689692066e-06
"proP (80095;2015726-81495;2017126)"	14609.4844834609	-0.75725303835509	0.1530668319406	-4.94720527467998	7.52865707496801e-07	3.57456935301248e-06
"PBCCJM_00094 (108325-108954)"	663.652483737875	-1.07865926284399	0.219066520420795	-4.92388914915911	8.48409082593653e-07	4.01996696190081e-06
"osmC (330762;1277258-331184;1277704)"	2686.83996547688	-0.44198677296729	0.0899077861829888	-4.91600106878082	8.83299151735425e-07	4.17674313177751e-06
"mroQ (1586274-1587017)"	12205.2348989465	0.355728369224585	0.0725166672695415	4.90547046105079	9.32036672027046e-07	4.39822600628649e-06
"tarS (2620652-2622376)"	40200.6441161609	-0.866596761176007	0.17667749288083	-4.90496410745726	9.34444249626432e-07	4.40062464712285e-06
"PBCCJM_01384 (1431366-1431518)"	1218.6691225431	-0.842474712130947	0.171781967357023	-4.90432566987658	9.37488386753544e-07	4.40600525782548e-06
"PBCCJM_02409 (2430029-2430796)"	690.976862796439	-0.686027264296753	0.140123051737727	-4.89589154524562	9.78610300349552e-07	4.58995964759092e-06
"tet(38) (2475121-2476479)"	3510.14644639494	1.40844624245602	0.287869822033247	4.89264985300666	9.94873126631325e-07	4.65681017051471e-06
"PBCCJM_00209 (213478-213930)"	5322.1802742042	-1.4625156492712	0.299660635798738	-4.88057313691837	1.05777975843626e-06	4.94128165382421e-06
"pdxI (111522;1060150-112460;1061058)"	12208.5215238749	-0.286931307665591	0.0589310010666455	-4.86893659486792	1.12200398206031e-06	5.23075095861919e-06
"ylaN (564166-564441)"	10105.0394757261	0.324326877154563	0.0669162380769284	4.84675897024739	1.25494740166226e-06	5.83878138484228e-06
"ppsR (1118729-1119547)"	4968.13500839895	0.31963957882481	0.0661404845725921	4.83273717890577	1.3466852303635e-06	6.25304544840127e-06
"galM (1901209-1902228)"	6299.32984752255	0.664335315581931	0.137575050369384	4.82889385683098	1.37293561876416e-06	6.36218365735314e-06
"wcaG (52640;2698883;2013392-53605;2699908;2014243)"	18971.0119672546	1.3390820263436	0.277791651379706	4.82045453739444	1.43231496327127e-06	6.62409934111685e-06
"PBCCJM_01352 (1402991-1403632)"	4266.72978992006	0.398720607618024	0.0827399955658782	4.81895853258247	1.44309540814061e-06	6.66066147542188e-06
"cpdA (2004886-2005692)"	501.084625484248	-0.716614524458911	0.148719913958686	-4.81855123085927	1.44604397434649e-06	6.66100176652252e-06
"PBCCJM_00321 (329869-330363)"	6946.55729025268	-1.96188718156705	0.407415760555593	-4.81544253195219	1.46874029779995e-06	6.75212553571921e-06
"PBCCJM_00313 (325835-326119)"	1101.48736431559	-0.75115983379871	0.156379496127603	-4.80344196265843	1.559611098263e-06	7.15568101915913e-06
"hrcA (1136213-1137190)"	15894.612752399	0.683351219299276	0.142408510423882	4.79852796202465	1.59835996418453e-06	7.3189724051691e-06
"whiA (294659-295603)"	7229.17941255368	-0.4767280974267	0.0995253804131939	-4.79001532521147	1.66768575731826e-06	7.62135680415464e-06
"PBCCJM_00124 (131495-132541)"	111.313699800072	-1.45236206835923	0.303232948596296	-4.78959188004601	1.67120863733159e-06	7.62242207223875e-06
"drp35 (2291494-2292468)"	2124.51099614676	1.24298562581957	0.259798519193272	4.78442151894977	1.7148048192561e-06	7.80589934423652e-06
"leuD (1618036-1618608)"	120.941269743586	1.00622564967596	0.210426790583855	4.78183242202223	1.73704460079653e-06	7.89163203930502e-06
"hptS (2574806-2576362)"	5239.45904653063	0.438395014641554	0.0916920033447505	4.78116955295701	1.74278291779928e-06	7.90220747659673e-06
"ushA (365952;474666;2483940-367271;476180;2485475)"	12702.876789532	0.408185733176082	0.0854291866618914	4.77805945632592	1.76995049913111e-06	8.009717395482e-06
"ycjR (2570260-2571228)"	1924.18568792147	-2.01478693224682	0.421746027171695	-4.77725171653268	1.7770726376706e-06	8.02627154285143e-06
"ppaC (1510609-1511538)"	43474.9827012499	0.349503437385646	0.0737461621707612	4.7392762836439	2.14482892653868e-06	9.66842144511699e-06
"tenA (1658671-1659360)"	370.567922711629	1.05139360576271	0.223009611072386	4.71456633957108	2.42226078497815e-06	1.08978218229017e-05
"PBCCJM_02081 (2068718-2070052)"	1599.1056330762	-1.25355119037514	0.266336250677494	-4.70664878395791	2.5182221127966e-06	1.13075981305227e-05
"sdrE (67657-71121)"	12417.5917204984	-2.11503516944341	0.449551558852503	-4.70476662308127	2.54156518741749e-06	1.13903414685615e-05
"phrB (208776-210149)"	4347.5106288476	-0.53454658572081	0.113746533120604	-4.69945387393948	2.60858129936664e-06	1.16681136498697e-05
"PBCCJM_00190 (195975-196370)"	9723.46731123682	-0.437368492176539	0.0931532047867998	-4.6951523909193	2.66408040676426e-06	1.18933994267299e-05
"glcU (1820930-1821793)"	19435.2868057871	-0.875311539006692	0.187075793011115	-4.67891395737494	2.88398426760197e-06	1.28503683616034e-05
"alaS (1166299-1168932)"	30517.7940761742	0.411155045682831	0.0879078260220201	4.67711538651679	2.90938565428964e-06	1.29386690230117e-05
"rpmI (1223892-1224092)"	26223.8005207533	0.502308467952553	0.10744089965869	4.67520720273423	2.93656974861707e-06	1.3034544267329e-05
"PBCCJM_00449 (451554-451901)"	2487.79752138288	0.326069554742231	0.0701982806284287	4.64497921919445	3.40110688267911e-06	1.50676188282361e-05
"araJ (1332233;1913555;1917048;2026039;1830706;2002247-1333414;1915486;1918256;2027226;1831917;2003458)"	29388.6842755677	-0.525996282935711	0.11334918166835	-4.64049475429591	3.47575999715828e-06	1.53689616668239e-05
"amyA (1067251-1068900)"	3020.21966982005	1.86545792356889	0.402177038320455	4.63839987324809	3.51116963513706e-06	1.54959619897382e-05
"floA (1126927-1127916)"	48827.0027150525	0.392719541838022	0.0847067778154833	4.63622335739747	3.548325406364e-06	1.56301710390597e-05
"zwf (1064588-1066072)"	39195.5458047574	0.479060567579402	0.103397788695706	4.63318000919005	3.60091170248717e-06	1.5831712361789e-05
"rsmA (2846610-2847503)"	5237.35033631098	-0.271899871889483	0.0590355510354387	-4.60569719635992	4.11086212679038e-06	1.80395218707828e-05
"isdC (583352-584035)"	218.562548293513	1.29695548540548	0.281702874813467	4.60398384739338	4.14484625084116e-06	1.81542698737221e-05
"aur (2227912-2229441)"	1504.18684611941	-1.33230917276891	0.28979058261559	-4.59748954139146	4.27612085871656e-06	1.86939094898986e-05
"cdr (415196-416512)"	25782.502291353	-0.320959245189574	0.0698941222426942	-4.59207777265024	4.38854754133779e-06	1.91492742999617e-05
